Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID,Address,latitude,longitude
71000262,NA,Municipal Auditorium,GEORGIA,Bibb,Macon,415-435 1st St.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/93207063,FALSE,FALSE,TRUE,FALSE,FALSE,6/21/71,NA,NA,NA,71000262,"415-435 1st St., Macon, GEORGIA",32.837372363004,-83.631280224599
100007755,SG,Savannah Beach Town Hall and Auditorium,GEORGIA,Chatham,Tybee Island,403 Butler Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT; SOCIAL HISTORY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/27/22,NA,Tybee Island City Hall; Tybee City Hall,NA,100007755,"403 Butler Ave., Tybee Island, GEORGIA",32.008708204147,-80.843005516028
06000733,NA,Albany Theatre,GEORGIA,Dougherty,Albany,107 N. Jackson St.,Listed,Single,FALSE,0.9,ARCHITECTURE; COMMERCE; ENTERTAINMENT/RECREATION; BLACK; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/93207850,FALSE,FALSE,FALSE,TRUE,FALSE,8/21/06,NA,NA,NA,06000733,"107 N. Jackson St., Albany, GEORGIA",31.577293365997,-84.153858192337
74000673,NA,Municipal Auditorium,GEORGIA,Dougherty,Albany,301 Pine Ave.,Listed,Single,FALSE,3,EDUCATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93207864,FALSE,FALSE,FALSE,TRUE,FALSE,6/25/74,NA,NA,NA,74000673,"301 Pine Ave., Albany, GEORGIA",31.578552714204,-84.15374805636
77000427,NA,Degive's Grand Opera House,GEORGIA,Fulton,Atlanta,"157 Peachtree St., NE",Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93208152,FALSE,FALSE,FALSE,TRUE,FALSE,6/17/77,NA,Loew's Grand Theatre,NA,77000427,"157 Peachtree St., NE, Atlanta, GEORGIA",33.758107522602,-84.387517262783
74002230,NA,Fox Theatre,GEORGIA,Fulton,Atlanta,600 Peachtree St.,Listed,Single,FALSE,2,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93208180,FALSE,TRUE,FALSE,FALSE,FALSE,5/17/74,5/11/76,See Also:Fox Theatre Historic District,NA,74002230,"600 Peachtree St., Atlanta, GEORGIA",33.77075955913,-84.386495148943
78003178,NA,Fox Theatre Historic District,GEORGIA,Fulton,Atlanta,Peachtree St. and Ponce de Leon Ave.,Listed,Single,FALSE,3,COMMERCE; ARCHITECTURE,DISTRICT,https://catalog.archives.gov/id/93208182,FALSE,FALSE,FALSE,TRUE,FALSE,10/7/78,NA,NA,NA,78003178,"Peachtree St. and Ponce de Leon Ave., Atlanta, GEORGIA",33.772231379418,-84.384913232357
75000594,NA,Odd Fellows Building and Auditorium,GEORGIA,Fulton,Atlanta,"228-250 Auburn Ave., NE",Listed,Single,FALSE,0.1,COMMERCE; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/93208280,FALSE,TRUE,FALSE,FALSE,FALSE,5/2/75,NA,NA,NA,75000594,"228-250 Auburn Ave., NE, Atlanta, GEORGIA",33.755755533351,-84.379585778517
09000586,NA,Buford Public School Auditorium,GEORGIA,Gwinnett,Buford,4975 Little Mill Rd.,Listed,Single,FALSE,0.9,ARCHITECTURE; EDUCATION; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/93208505,FALSE,FALSE,FALSE,TRUE,FALSE,8/5/09,NA,NA,NA,09000586,"4975 Little Mill Rd., Buford, GEORGIA",34.119544883314,-84.010380377998
86000743,NA,Lanier County Auditorium and Grammar School,GEORGIA,Lanier,Lakeland,E. Church Ave.,Listed,Single,FALSE,0.9,EDUCATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93208771,FALSE,FALSE,FALSE,TRUE,FALSE,4/10/86,NA,NA,NA,86000743,"E. Church Ave., Lakeland, GEORGIA",31.042751172867,-83.070164139933
100007698,SG,Emery Thomas Auditorium,GEORGIA,Laurens,Dublin,100 Riverview Dr.,Listed,Single,FALSE,0.17,ETHNIC HERITAGE-BLACK; EDUCATION,building,NA,FALSE,FALSE,TRUE,FALSE,FALSE,5/10/22,NA,Dublin 4-H Center,NA,100007698,"100 Riverview Dr., Dublin, GEORGIA",32.516994859333,-82.898697696113
02000080,NA,Holly Theatre,GEORGIA,Lumpkin,Dahlonega,69 W. Main St.,Listed,Single,FALSE,0.1,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY; BLACK,BUILDING,https://catalog.archives.gov/id/93208865,FALSE,FALSE,FALSE,TRUE,FALSE,2/21/02,NA,NA,NA,02000080,"69 W. Main St., Dahlonega, GEORGIA",34.531564919526,-83.985914859914
84001208,NA,Liberty Theater,GEORGIA,Muscogee,Columbus,821 8th Ave.,Listed,Single,FALSE,0.2,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93209106,FALSE,FALSE,TRUE,FALSE,FALSE,5/22/84,NA,NA,NA,84001208,"821 8th Ave., Columbus, GEORGIA",32.461789088539,-84.982540414195
70000214,NA,Springer Opera House,GEORGIA,Muscogee,Columbus,105 10th St.,Listed,Single,FALSE,0.9,COMMUNICATIONS; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93209140,FALSE,TRUE,FALSE,FALSE,FALSE,12/29/70,6/2/78,NA,NA,70000214,"105 10th St., Columbus, GEORGIA",32.464833428692,-84.991328726967
73000638,NA,Hawkinsville City Hall-Auditorium,GEORGIA,Pulaski,Hawkinsville,Lumpkin and Broad Sts.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/93209283,FALSE,FALSE,FALSE,TRUE,FALSE,3/1/73,NA,Old Opera House,NA,73000638,"Lumpkin and Broad Sts., Hawkinsville, GEORGIA",32.281906992328,-83.468579604974
00000301,NA,Eastanollee Auditorium,GEORGIA,Stephens,Eastanollee,NE corner of Eastanolle School Rd. and Red Hollow Rd.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/93209477,FALSE,FALSE,FALSE,TRUE,FALSE,3/31/00,NA,NA,NA,00000301,"NE corner of Eastanolle School Rd. and Red Hollow Rd., Eastanollee, GEORGIA",34.511208186167,-83.221853242346
01000646,NA,Royal Theater,GEORGIA,Troup,Hogansville,301 E. Main St.,Listed,Single,FALSE,0.3,ARCHITECTURE; ENTERTAINMENT/RECREATION; BLACK; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/93209755,FALSE,FALSE,TRUE,TRUE,FALSE,6/21/01,NA,NA,NA,01000646,"301 E. Main St., Hogansville, GEORGIA",33.172879998187,-84.912650010042
02001214,NA,Warrenton Gymnasium-Auditorium,GEORGIA,Warren,Warrenton,304 S. Gibson St.,Listed,Single,FALSE,0.9,ARCHITECTURE; POLITICS/GOVERNMENT; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/93209869,FALSE,FALSE,FALSE,TRUE,FALSE,10/22/02,NA,NA,NA,02001214,"304 S. Gibson St., Warrenton, GEORGIA",33.403978582194,-82.661492602276
15000684,NA,Honokaa People's Theatre,HAWAII,Hawaii,Honokaa,45-3574 Mamane St.,Listed,Single,FALSE,0.4,ARCHITECTURE; ENTERTAINMENT/RECREATION; EUROPEAN; ASIAN; PACIFIC-ISLANDER; HISPANIC; SOCIAL HISTORY,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,10/6/15,NA,TMK:(3) 4-5-016:011 and 56,NA,15000684,"45-3574 Mamane St., Honokaa, HAWAII",20.079197702035,-155.467683428651
93000376,NA,Palace Theater,HAWAII,Hawaii,Hilo,38 Haili St.,Listed,Single,FALSE,0.9,ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/63815660,FALSE,FALSE,FALSE,TRUE,FALSE,5/11/93,NA,10-35-7504,NA,93000376,"38 Haili St., Hilo, HAWAII",19.724556906021,-155.086497522465
78001021,NA,Hawaii Theatre,HAWAII,Honolulu,Honolulu,1130 Bethel St.,Listed,Single,FALSE,0.4,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63815777,FALSE,FALSE,TRUE,FALSE,FALSE,11/14/78,NA,New Hawaii Theatre;The Hawaii,NA,78001021,"1130 Bethel St., Honolulu, HAWAII",21.311028344236,-157.861233948665
94001622,NA,Iao Theater,HAWAII,Maui,Wailuku,68 N. Market St.,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816034,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/95,NA,NA,NA,94001622,"68 N. Market St., Wailuku, HAWAII",20.889152279538,-156.501920426498
74000724,NA,Ada Theater,IDAHO,Ada,Boise,700 Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84248894,FALSE,FALSE,TRUE,FALSE,FALSE,11/21/74,NA,Egyptian Theater;Fox Theater,NA,74000724,"700 Main St., Boise, IDAHO",43.61528983508,-116.20240872549
78001049,NA,Nuart Theater,IDAHO,Bingham,Blackfoot,195 N. Broadway,Listed,Single,FALSE,0.9,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84249031,FALSE,FALSE,TRUE,FALSE,FALSE,10/19/78,NA,NA,NA,78001049,"195 N. Broadway, Blackfoot, IDAHO",43.190702895257,-112.344794027668
82000339,NA,Gorby Opera Theater,IDAHO,Elmore,Glenns Ferry,Idaho St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84248264,FALSE,FALSE,FALSE,TRUE,FALSE,11/17/82,NA,NA,NA,82000339,"Idaho St., Glenns Ferry, IDAHO",42.954430028282,-115.296319453776
91001717,NA,Franklin Co-operative Mercantile Institution,IDAHO,Franklin,Franklin,113 E. Main St.,Listed,Single,FALSE,0.9,COMMERCE; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/84249903,FALSE,FALSE,TRUE,FALSE,FALSE,11/19/91,NA,Pioneer Relic Hall;000440,NA,91001717,"113 E. Main St., Franklin, IDAHO",42.01723759752,-111.801071206585
03001367,NA,Schubert Theatre,IDAHO,Gooding,Gooding,402 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84248316,FALSE,FALSE,FALSE,TRUE,FALSE,1/6/04,NA,Gooding Theatre; IHSI#47-2161,NA,03001367,"402 Main St., Gooding, IDAHO",42.941526054843,-114.712697851803
99001412,NA,Blue Fox Theatre,IDAHO,Idaho,Grangeville,116 W. Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84248330,FALSE,FALSE,TRUE,FALSE,FALSE,11/30/99,NA,NA,NA,99001412,"116 W. Main St., Grangeville, IDAHO",45.925628005492,-116.120411165115
83002338,NA,Jerome Cooperative Creamery,IDAHO,Jerome,Jerome,313 S. Birch St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84248369,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/83,NA,37,NA,83002338,"313 S. Birch St., Jerome, IDAHO",42.722063030302,-114.52215877957
09001280,NA,Bovill Opera House,IDAHO,Latah,Bovill,412 2nd Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84248535,FALSE,FALSE,FALSE,TRUE,FALSE,1/27/10,NA,NA,NA,09001280,"412 2nd Ave., Bovill, IDAHO",46.859499717531,-116.394919332301
01001305,NA,Kenworthy Theatre,IDAHO,Latah,Moscow,508 S. Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84248531,FALSE,FALSE,FALSE,TRUE,FALSE,11/29/01,NA,NA,NA,01001305,"508 S. Main St., Moscow, IDAHO",46.730762443846,-117.000981642399
01001304,NA,Nu Art Theatre,IDAHO,Latah,Moscow,516 S. Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84248533,FALSE,FALSE,FALSE,TRUE,FALSE,11/29/01,NA,NA,NA,01001304,"516 S. Main St., Moscow, IDAHO",46.730545017277,-117.000979546924
99001475,NA,Spud Drive-In Theater,IDAHO,Teton,Driggs,231 ID 33,Listed,Single,FALSE,4.2,ENTERTAINMENT/RECREATION,DISTRICT,https://catalog.archives.gov/id/84251121,FALSE,FALSE,FALSE,TRUE,FALSE,6/5/03,NA,NA,NA,99001475,"231 ID 33, Driggs, IDAHO",43.726315243599,-111.110953754718
76000682,NA,Ramona Theater,IDAHO,Twin Falls,Buhl,113 Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84251171,FALSE,FALSE,TRUE,FALSE,FALSE,12/22/76,NA,NA,NA,76000682,"113 Broadway, Buhl, IDAHO",42.599195257108,-114.760441339929
99001413,NA,Star Theater,IDAHO,Washington,Weiser,342 State St.,Listed,Multiple,FALSE,NA,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84248768,FALSE,FALSE,TRUE,FALSE,FALSE,11/30/99,NA,NA,NA,99001413,"342 State St., Weiser, IDAHO",44.245248825404,-116.970075553735
00000471,NA,Beardstown Grand Opera House,ILLINOIS,Cass,Beardstown,121 State St.,Listed,Single,FALSE,0.99,ENTERTAINMENT/RECREATION,building,https://catalog.archives.gov/id/28891780,FALSE,FALSE,FALSE,TRUE,FALSE,5/11/00,NA,NA,NA,00000471,"121 State St., Beardstown, ILLINOIS",40.017701555052,-90.43430969605
91000085,NA,New Orpheum Theatre,ILLINOIS,Champaign,Champaign,346--352 N. Neil St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28891826,FALSE,FALSE,TRUE,FALSE,FALSE,2/28/91,NA,RKO Orpheum Theatre;Orpheum Theatre,NA,91000085,"346--352 N. Neil St., Champaign, ILLINOIS",40.119598382208,-88.242743596548
03001201,NA,Virginia Theater,ILLINOIS,Champaign,Champaign,203 W. Park Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28891824,FALSE,FALSE,FALSE,TRUE,FALSE,11/28/03,NA,NA,NA,03001201,"203 W. Park Ave., Champaign, ILLINOIS",40.117102041895,-88.245575422535
87002519,NA,Taylorville Chautauqua Auditorium,ILLINOIS,Christian,Taylorville,Manners Park,Listed,Single,FALSE,0.9,SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/28891854,FALSE,FALSE,TRUE,FALSE,FALSE,1/21/88,NA,NA,NA,87002519,"Manners Park, Taylorville, ILLINOIS",39.539589211513,-89.297168071849
100002149,SG,Burgess-Osborne Memorial Auditorium,ILLINOIS,Coles,Mattoon,1701 Wabash Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/5/18,NA,The Burgess,NA,100002149,"1701 Wabash Ave., Mattoon, ILLINOIS",39.480138336998,-88.375506907876
84001066,NA,Will Rogers Theatre and Commercial Block,ILLINOIS,Coles,Charleston,705-715 Monroe Ave.,Listed,Single,FALSE,0.4,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28891886,FALSE,FALSE,FALSE,TRUE,FALSE,1/12/84,NA,NA,NA,84001066,"705-715 Monroe Ave., Charleston, ILLINOIS",39.495671554234,-88.174157919443
70000230,NA,"Auditorium Building, Roosevelt University",ILLINOIS,Cook,Chicago,430 Michigan Ave. and Congress St.,Listed,Single,FALSE,0,ENGINEERING; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28892541,FALSE,TRUE,FALSE,FALSE,FALSE,4/17/70,5/15/75,NA,NA,70000230,"430 Michigan Ave. and Congress St., Chicago, ILLINOIS",41.480993889543,-87.612986026862
86003181,NA,Balaban & Katz Uptown Theatre,ILLINOIS,Cook,Chicago,4814--4816 N. Broadway,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28892507,FALSE,FALSE,TRUE,FALSE,FALSE,11/20/86,NA,Uptown Theatre,NA,86003181,"4814--4816 N. Broadway, Chicago, ILLINOIS",41.969371005878,-87.659835958695
79000822,NA,Balaban and Katz Chicago Theatre,ILLINOIS,Cook,Chicago,175 N. State St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/28892454,FALSE,TRUE,FALSE,FALSE,FALSE,6/6/79,NA,The Chicago Theatre,NA,79000822,"175 N. State St., Chicago, ILLINOIS",41.885401183686,-87.627220716154
84000934,NA,Biograph Theater Building,ILLINOIS,Cook,Chicago,2433 N. Lincoln Ave.,Listed,Single,FALSE,0.4,PERFORMING ARTS; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/28892669,FALSE,FALSE,TRUE,FALSE,FALSE,5/17/84,NA,NA,NA,84000934,"2433 N. Lincoln Ave., Chicago, ILLINOIS",41.926366981085,-87.649733753712
05000873,NA,Central Park Theater,ILLINOIS,Cook,Chicago,3531-39 W. Roosevelt Rd.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; INVENTION; ENGINEERING,BUILDING,https://catalog.archives.gov/id/28892609,FALSE,TRUE,FALSE,FALSE,FALSE,8/10/05,NA,House of Prayer; Church of God in Christ,NA,05000873,"3531-39 W. Roosevelt Rd., Chicago, ILLINOIS",41.865977967096,-87.714273067058
16000579,NA,Congress Theater,ILLINOIS,Cook,Chicago,2117-2139 N. Milwaukee Ave.,Listed,Single,FALSE,1,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/6/17,NA,NA,NA,16000579,"2117-2139 N. Milwaukee Ave., Chicago, ILLINOIS",41.920549898371,-87.69215565533
15000930,NA,Davis Theater,ILLINOIS,Cook,Chicago,4616-4630 N. Lincoln Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/26/16,NA,Pershing Theatre,NA,15000930,"4616-4630 N. Lincoln Ave., Chicago, ILLINOIS",41.965646297655,-87.686808252561
83000312,NA,"Morton, J. Sterling, High School East Auditorium",ILLINOIS,Cook,Cicero,2423 S. Austin Blvd.,Listed,Single,FALSE,0.9,EDUCATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/28892370,FALSE,FALSE,FALSE,TRUE,FALSE,5/9/83,NA,NA,NA,83000312,"2423 S. Austin Blvd., Cicero, ILLINOIS",41.846459196809,-87.773074632405
78003401,NA,New Masonic Building and Oriental Theater,ILLINOIS,Cook,Chicago,20 W. Randolph St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28892456,FALSE,TRUE,FALSE,FALSE,FALSE,9/26/78,NA,Oriental Theatre,NA,78003401,"20 W. Randolph St., Chicago, ILLINOIS",41.884581082531,-87.628574629721
75000657,NA,Pickwick Theater Building,ILLINOIS,Cook,Park Ridge,5 S. Prospect Ave.,Listed,Single,FALSE,0.4,ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28892216,FALSE,TRUE,FALSE,FALSE,FALSE,2/24/75,NA,NA,NA,75000657,"5 S. Prospect Ave., Park Ridge, ILLINOIS",42.009751997893,-87.82984802864
100007223,SG,Ramova Theater,ILLINOIS,Cook,Chicago,3508-3518 South Halsted St.,Listed,Single,FALSE,0.9,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/17/21,NA,NA,NA,100007223,"3508-3518 South Halsted St., Chicago, ILLINOIS",41.830251906919,-87.646558688789
89002348,NA,Fife Opera House,ILLINOIS,Crawford,Palestine,123--125 S. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/28892690,FALSE,FALSE,FALSE,TRUE,FALSE,1/26/90,NA,Fife Hardware,NA,89002348,"123--125 S. Main St., Palestine, ILLINOIS",39.002077704762,-87.614990513592
78003100,NA,Egyptian Theatre,ILLINOIS,De Kalb,De Kalb,135 N. 2nd St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28892720,FALSE,FALSE,TRUE,FALSE,FALSE,12/1/78,NA,NA,NA,78003100,"135 N. 2nd St., De Kalb, ILLINOIS",41.931146174637,-88.752834959306
05000872,NA,Grand Theater,ILLINOIS,Du Page,Wheaton,123 N. Hale St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28892799,FALSE,FALSE,FALSE,TRUE,FALSE,8/12/05,NA,Paramount Theater;Wheaton Theater; Wheaton Grand Theater,NA,05000872,"123 N. Hale St., Wheaton, ILLINOIS",41.865570187506,-88.108062170496
100008843,SG,Heart Theater,ILLINOIS,Effingham,Effingham,133 East Jefferson Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/12/23,NA,NA,NA,100008843,"133 East Jefferson Ave., Effingham, ILLINOIS",39.121110662409,-88.541076988234
82002535,NA,Sesser Opera House,ILLINOIS,Franklin,Sesser,106 W. Franklin St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/28892855,FALSE,FALSE,FALSE,TRUE,FALSE,3/12/82,NA,NA,NA,82002535,"106 W. Franklin St., Sesser, ILLINOIS",38.09206696604,-89.050527889771
96000876,NA,Odd Fellows Opera Block,ILLINOIS,Fulton,Ellisville,"Jct. of Main and Mechanic Sts., SW corner",Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/28892886,FALSE,FALSE,FALSE,TRUE,FALSE,8/8/96,NA,Odd Fellows Hall;Ellisville Opera House,NA,96000876,"Jct. of Main and Mechanic Sts., SW corner, Ellisville, ILLINOIS",40.626820996696,-90.304414001435
82002538,NA,Galva Opera House,ILLINOIS,Henry,Galva,334--348 Front St.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/28892994,FALSE,FALSE,FALSE,TRUE,FALSE,2/11/82,NA,NA,NA,82002538,"334--348 Front St., Galva, ILLINOIS",41.166368923693,-90.04570957741
12000322,NA,Liberty Theater,ILLINOIS,Jackson,Murphysboro,1333 Walnut,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/28893025,FALSE,FALSE,FALSE,TRUE,FALSE,6/13/12,NA,Tilford Theatre,NA,12000322,"1333 Walnut, Murphysboro, ILLINOIS",37.76417269733,-89.337719804299
100008001,SG,Bishop’s Busy Big Store-Lyric Opera House,ILLINOIS,Jo Daviess,Elizabeth,137 North Main St.,Listed,Single,FALSE,0.9,COMMERCE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/15/22,NA,NA,NA,100008001,"137 North Main St., Elizabeth, ILLINOIS",42.318548184037,-90.221581771142
94000977,NA,Arcada Theater Building,ILLINOIS,Kane,St. Charles,105 E. Main St. and 1st Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893220,FALSE,FALSE,FALSE,TRUE,FALSE,8/16/94,NA,The Arcada,NA,94000977,"105 E. Main St. and 1st Ave., St. Charles, ILLINOIS",41.913856990595,-88.312473990169
80001371,NA,Paramount Theatre,ILLINOIS,Kane,Aurora,23 E. Galena Blvd.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893194,FALSE,TRUE,FALSE,FALSE,FALSE,3/18/80,NA,Paramount Arts Centre,NA,80001371,"23 E. Galena Blvd., Aurora, ILLINOIS",41.757393554671,-88.314906586108
89001112,NA,Catlow Theatre,ILLINOIS,Lake,Barrington,112--116 W. Main St.,Listed,Single,FALSE,0.9,ENGINEERING; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893348,FALSE,FALSE,FALSE,TRUE,FALSE,8/21/89,NA,NA,NA,89001112,"112--116 W. Main St., Barrington, ILLINOIS",42.154593715516,-88.136660888855
74000768,NA,Haskell Playhouse,ILLINOIS,Madison,Alton,Henry St. in Haskell Park,Listed,Single,FALSE,1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893525,FALSE,FALSE,TRUE,TRUE,FALSE,7/30/74,NA,NA,NA,74000768,"Henry St. in Haskell Park, Alton, ILLINOIS",38.910577052259,-90.176628733908
74002184,NA,Woodstock Opera House,ILLINOIS,McHenry,Woodstock,119 Van Buren St.,Listed,Single,FALSE,0.1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893634,FALSE,TRUE,FALSE,FALSE,FALSE,7/17/74,NA,Woodstock City Hall,NA,74002184,"119 Van Buren St., Woodstock, ILLINOIS",42.31427803526,-88.446953153148
97000818,NA,Normal Theater,ILLINOIS,McLean,Normal,209 North St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893653,FALSE,FALSE,FALSE,TRUE,FALSE,7/25/97,NA,NA,NA,97000818,"209 North St., Normal, ILLINOIS",40.509217363088,-88.986470535857
80001402,NA,Madison Theatre,ILLINOIS,Peoria,Peoria,502 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893859,FALSE,FALSE,FALSE,TRUE,FALSE,11/21/80,NA,NA,NA,80001402,"502 Main St., Peoria, ILLINOIS",40.693873180198,-89.591651733257
12001116,NA,Zoe Theatre,ILLINOIS,Pike,Pittsfield,209 N. Madison St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893895,FALSE,FALSE,FALSE,TRUE,FALSE,1/2/13,NA,NA,NA,12001116,"209 N. Madison St., Pittsfield, ILLINOIS",39.608338833604,-90.806317585896
80001407,NA,Fort Armstrong Theatre,ILLINOIS,Rock Island,Rock Island,1826 3rd Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/28893977,FALSE,FALSE,FALSE,TRUE,FALSE,5/23/80,NA,Fort Theatre,NA,80001407,"1826 3rd Ave., Rock Island, ILLINOIS",41.509879131236,-90.574255862275
