Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
91000547,NA,Mariposa County High School Auditorium,CALIFORNIA,Mariposa,Mariposa,5074 Old Highway N.,Listed,Single,FALSE,2,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859758,FALSE,FALSE,FALSE,TRUE,FALSE,5/2/91,NA,NA,NA,91000547
09000248,NA,Merced Theatre,CALIFORNIA,Merced,Merced,301 W. 17th St.,Listed,Single,FALSE,0.5,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,https://catalog.archives.gov/id/123859855,FALSE,FALSE,FALSE,TRUE,FALSE,5/1/09,NA,New Merced Theatre,NA,09000248
100007227,SG,Strand Theater,CALIFORNIA,Merced,Merced,655-661 West Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/7/21,NA,Mainzer Theater; Mainzer-Strand Theater; Old Strand Theater; Santa Fe Bus Depot (655 West Main Street),NA,100007227
91000917,NA,King City Joint Union High School Auditorium,CALIFORNIA,Monterey,King City,"N. Mildred Ave., NW of jct. with Broadway St.",Listed,Single,FALSE,0.9,ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859925,FALSE,FALSE,TRUE,FALSE,FALSE,7/23/91,NA,King City High School Auditorium;Robert Stanton Theater,NA,91000917
73000414,NA,Napa Opera House,CALIFORNIA,Napa,Napa,1018-1030 Main St. on E side,Listed,Single,FALSE,0.1,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123860062,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/73,NA,Crowey's Opera House,NA,73000414
73000417,NA,Nevada Theatre,CALIFORNIA,Nevada,Nevada City,Broad and Bridge Sts.,Listed,Single,FALSE,0.2,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123860148,FALSE,FALSE,TRUE,FALSE,FALSE,3/14/73,NA,The Cedar Theatre,NA,73000417
06000948,NA,Fox Fullerton Theatre Complex,CALIFORNIA,Orange,Fullerton,500-512 N. Harbor Blvd.,Listed,Single,FALSE,0.7,ARCHITECTURE; ART,DISTRICT,https://catalog.archives.gov/id/123860214,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/06,NA,Chapman's Alician Court Theatre; Chapman Theatre; Mission Court Theatre; Universial Mission Court Theatre,NA,06000948
93001019,AD,Fullerton Union High School Auditorium (Additional Documentation),CALIFORNIA,Orange,Fullerton,201 East Chapman Ave.,Listed,Add.Doc.,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS; ART,building,https://catalog.archives.gov/id/123860320,FALSE,FALSE,FALSE,TRUE,FALSE,9/30/93,NA,NA,NA,93001019
100008710,SG,New Lynn Theater,CALIFORNIA,Orange,Laguna Beach,154-162 South Coast Hwy.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/10/23,NA,South Coast Theatre; Laguna South Coast Cinemas,NA,100008710
82002224,NA,Walkers Orange County Theater,CALIFORNIA,Orange,Santa Ana,308 N. Main St.,Listed,Single,FALSE,0.2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123860366,FALSE,FALSE,FALSE,TRUE,FALSE,2/19/82,NA,Fox West Coast Theater,NA,82002224
86000107,NA,Yost Theater-Ritz Hotel,CALIFORNIA,Orange,Santa Ana,301--307 N. Spurgeon St.,Listed,Single,FALSE,0.4,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123860376,FALSE,FALSE,FALSE,TRUE,FALSE,1/23/86,NA,Yost Theater--Santa Ana Bath House and Athletic Club,NA,86000107
100012483,SG,Plaza Theatre,CALIFORNIA,Riverside,Palm Springs,128 S. Palm Canyon Drive,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/31/25,NA,NA,NA,100012483
78000738,NA,Riverside Municipal Auditorium and Soldier's Memorial Building,CALIFORNIA,Riverside,Riverside,3485 7th St.,Listed,Single,FALSE,1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123860507,FALSE,FALSE,FALSE,TRUE,FALSE,3/31/78,NA,Riverside Municipal Auditorium,NA,78000738
82000980,NA,Imperial Theatre,CALIFORNIA,Sacramento,Walnut Grove,Market St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/123860610,FALSE,FALSE,FALSE,TRUE,FALSE,10/29/82,NA,Grove Theatre,NA,82000980
78000743,NA,Sacramento Memorial Auditorium,CALIFORNIA,Sacramento,Sacramento,16th and J Sts.,Listed,Single,FALSE,2.5,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123860662,FALSE,FALSE,FALSE,TRUE,FALSE,3/29/78,NA,NA,NA,78000743
09001116,NA,"California Theatre, The",CALIFORNIA,San Bernardino,San Bernardino,562 W. 4th St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123860736,FALSE,FALSE,FALSE,TRUE,FALSE,12/22/09,NA,The California Theatre of the Performing Arts,NA,09001116
96001177,NA,Balboa Theatre,CALIFORNIA,San Diego,San Diego,868 4th Ave.,Listed,Single,FALSE,0.3,ARCHITECTURE; PERFORMING ARTS; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123860811,FALSE,FALSE,FALSE,TRUE,FALSE,10/24/96,NA,El Teatro Balboa;City Historical Site No. 77,NA,96001177
75000467,NA,Spreckels Theatre Building,CALIFORNIA,San Diego,San Diego,123 W. Broadway,Listed,Single,FALSE,1.2,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123860989,FALSE,FALSE,FALSE,TRUE,FALSE,5/28/75,NA,NA,NA,75000467
75000472,NA,Geary Theatre,CALIFORNIA,San Francisco,San Francisco,415 Geary St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123861124,FALSE,FALSE,FALSE,TRUE,FALSE,5/27/75,NA,Columbia Theatre,NA,75000472
86000729,NA,Market Street Theatre and Loft District,CALIFORNIA,San Francisco,San Francisco,"982--1112 Market, 973--1105 Market, 1 Jones, and 1--35 Taylor Sts.",Listed,Single,FALSE,13.1,COMMERCE; ENTERTAINMENT/RECREATION; ARCHITECTURE,DISTRICT,https://catalog.archives.gov/id/123861202,FALSE,FALSE,FALSE,TRUE,FALSE,4/10/86,NA,NA,NA,86000729
01001206,NA,New Mission Theater,CALIFORNIA,San Francisco,San Francisco,2550 Mission St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123861222,FALSE,FALSE,FALSE,TRUE,FALSE,11/9/01,NA,Evermax Furniture,NA,01001206
11000117,NA,South San Francisco Opera House,CALIFORNIA,San Francisco,San Francisco,4701-4705 Third St and 1601 Newcomb Ave,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ENTERTAINMENT/RECREATION; PERFORMING ARTS; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123861309,FALSE,FALSE,FALSE,TRUE,FALSE,3/21/11,NA,Bayview Opera House,NA,11000117
79000540,NA,Fox California Theater,CALIFORNIA,San Joaquin,Stockton,242 E. Main St.,Listed,Single,FALSE,0.7,OTHER; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123861381,FALSE,FALSE,FALSE,TRUE,FALSE,6/27/79,NA,NA,NA,79000540
94000431,NA,New Sequoia Theater Building,CALIFORNIA,San Mateo,Redwood City,2211--2235 Broadway,Listed,Single,FALSE,0.6,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123861540,FALSE,FALSE,FALSE,TRUE,FALSE,5/5/94,NA,Fox Theater Building,NA,94000431
100007474,AD,Royal Theater (Additional Documentation),CALIFORNIA,Santa Barbara,Guadalupe,848 Guadalupe St.,Listed,Add.Doc.,FALSE,0.61,ARCHITECTURE; ENTERTAINMENT/RECREATION; ETHNIC HERITAGE-ASIAN,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/10/22,NA,Royal Theatre; Guadalupe Royal Theatre; Cine Royal,NA,100007474
01001459,NA,Cascade Theatre,CALIFORNIA,Shasta,Redding,1731 Market St.,Listed,Single,FALSE,0.3,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123861914,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/02,NA,NA,NA,01001459
78000801,NA,Old Petaluma Opera House,CALIFORNIA,Sonoma,Petaluma,147--149 Kentucky St.,Listed,Single,FALSE,0.1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123862100,FALSE,FALSE,FALSE,TRUE,FALSE,12/22/78,NA,The Maclay Building,NA,78000801
90002141,NA,Turlock High School Auditorium and Gymnasium,CALIFORNIA,Stanislaus,Turlock,1574 E. Canal Dr.,Listed,Single,FALSE,9,COMMUNITY PLANNING AND DEVELOPMENT; ENTERTAINMENT/RECREATION; EDUCATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123862166,FALSE,FALSE,FALSE,TRUE,FALSE,1/11/91,NA,Old Turlock High School,NA,90002141
02000372,NA,State Theatre,CALIFORNIA,Tehama,Red Bluff,333 Oak St.,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123862194,FALSE,FALSE,FALSE,TRUE,FALSE,4/17/02,NA,NA,NA,02000372
99001566,NA,Tulare Union High School Auditorium and Administration Building,CALIFORNIA,Tulare,Tulare,755 E. Tulare Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123862258,FALSE,FALSE,FALSE,TRUE,FALSE,12/17/99,NA,Tulare Joint Union High School Auditorium,NA,99001566
100012536,SG,Isis Theater,CALIFORNIA,Ventura,Ojai,145 E. Ojai Avenue,Listed,Single,FALSE,0.18,ENTERTAINMENT/RECREATION; COMMUNITY PLANNING AND DEVELOPMENT,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/12/26,NA,Ojai Theater; Glasgow Playhouse; Ojai Playhouse; Ojai Playhouse Theater,NA,100012536
86003523,NA,Ventura Theatre,CALIFORNIA,Ventura,Ventura,26 S. Chestnut,Listed,Single,FALSE,0.7,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123862374,FALSE,FALSE,FALSE,TRUE,FALSE,12/29/86,NA,NA,NA,86003523
71000212,NA,Woodland Opera House,CALIFORNIA,Yolo,Woodland,320 2nd St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/123862414,FALSE,FALSE,FALSE,TRUE,FALSE,11/5/71,NA,Hershey Opera House,NA,71000212
10000259,NA,Eastlake Farmers Co-Operative Elevator Company,COLORADO,Adams,Thornton,126th Ave and Claude Ct,Listed,Single,FALSE,1.2,COMMERCE; INDUSTRY; ENGINEERING,STRUCTURE,https://catalog.archives.gov/id/84128145,FALSE,FALSE,FALSE,TRUE,FALSE,5/17/10,NA,Colorad Milling and Elevator Company; Eastlake Grain and Feed,NA,10000259
74000562,NA,Chautauqua Auditorium,COLORADO,Boulder,Boulder,Chautauqua Park,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; EDUCATION,BUILDING,https://catalog.archives.gov/id/84128492,FALSE,FALSE,FALSE,TRUE,FALSE,1/21/74,NA,NA,NA,74000562
87000702,NA,Dickens Opera House,COLORADO,Boulder,Longmont,300 Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/84128488,FALSE,FALSE,FALSE,TRUE,FALSE,7/28/87,NA,NA,NA,87000702
93000575,NA,Egyptian Theater,COLORADO,Delta,Delta,452 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84128857,FALSE,TRUE,FALSE,FALSE,FALSE,7/12/93,NA,5DT431,NA,93000575
97000018,NA,Bluebird Theater,COLORADO,Denver,Denver,3315--3317 E. Colfax Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84129498,FALSE,FALSE,FALSE,TRUE,FALSE,1/31/97,NA,Blue Bird Theater;Thompson Theater;5DV4519,NA,97000018
91001417,NA,Bonfils Memorial Theater,COLORADO,Denver,Denver,1475 Elizabeth St.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/84129869,FALSE,FALSE,FALSE,TRUE,FALSE,12/27/06,NA,Lowenstein Theater,NA,91001417
91001531,NA,Denver Municipal Auditorium,COLORADO,Denver,Denver,1323 Champa St.,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ENTERTAINMENT/RECREATION; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,https://catalog.archives.gov/id/84129885,FALSE,FALSE,TRUE,FALSE,FALSE,10/16/91,NA,Denver Auditorium Theatre;5DV 521,NA,91001531
78000844,NA,Elitch Theatre,COLORADO,Denver,Denver,W. 38th Ave. and Tennyson St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/84129647,FALSE,TRUE,FALSE,FALSE,FALSE,3/21/78,NA,NA,NA,78000844
95001055,NA,Ogden Theatre,COLORADO,Denver,Denver,935 E. Colfax Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84129828,FALSE,FALSE,FALSE,TRUE,FALSE,8/31/95,NA,5DV2609,NA,95001055
97001167,NA,Oriental Theater,COLORADO,Denver,Denver,4329-39 W. 44th Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84129826,FALSE,FALSE,FALSE,TRUE,FALSE,9/26/97,NA,5DV5141,NA,97001167
80000893,NA,Paramount Theater,COLORADO,Denver,Denver,519 16th St.,Listed,Single,FALSE,0.9,ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84125765,FALSE,FALSE,FALSE,TRUE,FALSE,11/21/80,NA,NA,NA,80000893
95001244,NA,Colorado Springs City Auditorium,COLORADO,El Paso,Colorado Springs,231 E. Kiowa St.,Listed,Single,FALSE,1.1,COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84130253,FALSE,FALSE,FALSE,TRUE,FALSE,11/7/95,NA,Colorado Springs Municipal Auditorium;5EP628,NA,95001244
73000474,NA,Central City Opera House,COLORADO,Gilpin,Central City,Eureka St.,Listed,Single,FALSE,1,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/84130532,FALSE,FALSE,FALSE,TRUE,FALSE,1/18/73,NA,NA,NA,73000474
00000104,NA,"Building 710, Defense Civil Preparedness Agency, Region 6 Operations Center",COLORADO,Jefferson,Lakewood,Denver Federal Center,Listed,Single,FALSE,0.9,MILITARY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84131088,FALSE,FALSE,TRUE,FALSE,FALSE,3/2/00,NA,"Building 710, FEMA Region 8 Operations Center; 5JF1048",NA,00000104
93000378,NA,Colorado Amphitheater,COLORADO,Jefferson,Golden,15001 Denver W. Pkwy.,Listed,Multiple,FALSE,0,SOCIAL HISTORY; ARCHITECTURE,STRUCTURE,https://catalog.archives.gov/id/84126679,FALSE,FALSE,FALSE,TRUE,FALSE,5/20/93,NA,Structure #41,NA,93000378
99001541,NA,Office of Civil Defense Emergency Operations Center,COLORADO,Jefferson,Lakewood,Denver Federal Center,Listed,Single,FALSE,0.9,ARCHITECTURE; MILITARY,BUILDING,https://catalog.archives.gov/id/84131085,FALSE,FALSE,TRUE,FALSE,FALSE,12/16/99,NA,5FJ1048.13,NA,99001541
05000602,NA,Moraine Park Museum and Amphitheater,COLORADO,Larimer,Estes Park,Rocky Mountain National Park,Listed,Multiple,FALSE,17.7,POLITICS/GOVERNMENT; LANDSCAPE ARCHITECTURE; ENTERTAINMENT/RECREATION,DISTRICT,https://catalog.archives.gov/id/84126967,FALSE,FALSE,FALSE,TRUE,FALSE,6/15/05,NA,Moraine Lodge; Moraine Lodge Museum; Moraine Park Visitor Center; 5LR477,Rocky Mountain,05000602
85000214,NA,Opera House Block/Central Block Building,COLORADO,Larimer,Fort Collins,117-131 N. College Ave.,Listed,Single,FALSE,0.3,ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/84131424,FALSE,FALSE,FALSE,TRUE,FALSE,2/8/85,NA,NA,NA,85000214
84000862,NA,Park Theatre,COLORADO,Larimer,Estes Park,130 Moraine Ave.,Listed,Single,FALSE,0.3,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84131428,FALSE,FALSE,FALSE,TRUE,FALSE,6/14/84,NA,NA,NA,84000862
87002213,NA,Rialto Theater,COLORADO,Larimer,Loveland,228--230 E. Fourth Ave.,Listed,Single,FALSE,0.2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84131426,FALSE,FALSE,FALSE,TRUE,FALSE,2/17/88,NA,NA,NA,87002213
72000275,NA,Jaffa Opera House,COLORADO,Las Animas,Trinidad,100-116 W. Main St.,Listed,Single,FALSE,0.3,COMMERCE; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/84131623,FALSE,FALSE,FALSE,TRUE,FALSE,2/7/72,NA,Hausman Drug;See Also:73000482,NA,72000275
87002183,NA,Mancos Opera House,COLORADO,Montezuma,Mancos,136 W. Grand Ave.,Listed,Single,FALSE,0.2,ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/84131796,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/88,NA,Checkerboard Hall,NA,87002183
72000276,NA,Wheeler Opera House,COLORADO,Pitkin,Aspen,330 E. Hyman Ave.,Listed,Single,FALSE,0.2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84132347,FALSE,FALSE,FALSE,TRUE,FALSE,8/21/72,NA,Wheeler Block,NA,72000276
96000274,NA,Central School Auditorium and Gymnasium,COLORADO,Rio Grande,Monte Vista,612 First Ave.,Listed,Single,FALSE,2.9,COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/84132721,FALSE,FALSE,FALSE,TRUE,FALSE,3/14/96,NA,Central Auditorium;5RN521,NA,96000274
15000740,NA,Hayden Co-Operative Elevator Company,COLORADO,Routt,Hayden,198 E. Lincoln Ave.,Listed,Single,FALSE,0.9,COMMERCE; INDUSTRY,STRUCTURE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/23/15,NA,"Hayden Grain Company; Yampa Valley Feeds, LLC; Hayden Granary, LLC; 5RT.2376",NA,15000740
95000794,AD,Perry-Mansfield School of Theatre and Dance,COLORADO,Routt,Steamboat Springs,40755 Routt Co. Rd. 36,Listed,Add.Doc.,FALSE,73.1,PERFORMING ARTS; EDUCATION; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,district,https://catalog.archives.gov/id/84132759,FALSE,TRUE,FALSE,FALSE,FALSE,7/14/95,NA,Perry--Mansfield;Perry--Mansfield Camp;Perry--Mansfield Perf,NA,95000794
13000577,NA,Cliff Theater,COLORADO,Yuma,Wray,420 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/6/13,NA,Cliff Cultural Community Center; 5YM.290,NA,13000577
79002626,NA,Palace and Majestic Theaters,CONNECTICUT,Fairfield,Bridgeport,1315-1357 Main St.,Listed,Single,FALSE,1.3,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132354005,FALSE,FALSE,FALSE,TRUE,FALSE,12/14/79,NA,NA,NA,79002626
77001421,NA,New Britain Opera House,CONNECTICUT,Hartford,New Britain,466-468 Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132354519,FALSE,FALSE,FALSE,TRUE,FALSE,10/7/77,NA,Palace Theater,NA,77001421
72001319,NA,Thomaston Opera House,CONNECTICUT,Litchfield,Thomaston,Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/132354955,FALSE,FALSE,TRUE,FALSE,FALSE,4/26/72,NA,NA,NA,72001319
84001098,NA,Warner Theatre,CONNECTICUT,Litchfield,Torrington,68-82 Main St.,Listed,Single,FALSE,2.5,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132354977,FALSE,FALSE,TRUE,FALSE,FALSE,2/16/84,NA,NA,NA,84001098
71000901,NA,Goodspeed Opera House,CONNECTICUT,Middlesex,East Haddam,Norwich Rd.,Listed,Single,FALSE,4.4,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132355071,FALSE,FALSE,TRUE,FALSE,FALSE,7/30/71,NA,Goodspeed's Hall,NA,71000901
07000558,NA,Old Saybrook Town Hall and Theater,CONNECTICUT,Middlesex,Old Saybrook,300 Main St.,Listed,Single,FALSE,1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132355128,FALSE,FALSE,TRUE,FALSE,FALSE,6/21/07,NA,The Katharine Hepburn Cultural Arts Center and Theatre,NA,07000558
84001134,NA,Lincoln Theatre,CONNECTICUT,New Haven,New Haven,1 Lincoln St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132355407,FALSE,FALSE,TRUE,FALSE,FALSE,3/1/84,NA,Little Theatre on Lincoln Street,NA,84001134
83001284,NA,Palace Theater,CONNECTICUT,New Haven,Waterbury,86-110 E. Main St.,Listed,Single,FALSE,1.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132355476,FALSE,FALSE,TRUE,FALSE,FALSE,6/30/83,NA,NA,NA,83001284
68000040,NA,Sterling Opera House,CONNECTICUT,New Haven,Derby,NW corner of 4th and Elizabeth Sts.,Listed,Single,FALSE,0,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132355558,FALSE,FALSE,TRUE,FALSE,FALSE,11/8/68,NA,NA,NA,68000040
72000294,NA,Masonic Hall and Grand Theater,DELAWARE,New Castle,Wilmington,818 N. Market St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75324472,FALSE,FALSE,FALSE,TRUE,FALSE,12/11/72,NA,Masonic Temple and Grand Opera House,NA,72000294
82002345,NA,Newark Opera House,DELAWARE,New Castle,Newark,95 E. Main St.,Listed,Multiple,FALSE,0.2,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75323744,FALSE,FALSE,FALSE,TRUE,FALSE,5/7/82,NA,NA,NA,82002345
83001405,NA,State Theater,DELAWARE,New Castle,Newark,39 E. Main St.,Listed,Multiple,FALSE,0.4,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75323738,FALSE,TRUE,FALSE,FALSE,FALSE,2/24/83,NA,NA,NA,83001405
100002912,SG,Ball Theatre,DELAWARE,Sussex,Millsboro,214 Main St.,Listed,Single,FALSE,0.25,SOCIAL HISTORY; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/13/18,NA,Millstone Theatre; S12983,NA,100002912
10000909,NA,Atlas Theater and Shops,DISTRICT OF COLUMBIA,District of Columbia,"Washington, DC","1313-33 H Street, NE",Listed,Single,FALSE,0.6,ARCHITECTURE; ENTERTAINMENT/RECREATION; COMMERCE,BUILDING,https://catalog.archives.gov/id/117691953,FALSE,FALSE,FALSE,TRUE,FALSE,11/10/10,NA,NA,NA,10000909
78003053,NA,Chase's Theater and Riggs Building,DISTRICT OF COLUMBIA,District of Columbia,Washington,1426 G St. NW. and 615--627 15th St. NW.,Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/117692019,FALSE,FALSE,TRUE,FALSE,FALSE,9/7/78,NA,Keith's Theater and Albee Building,NA,78003053
96000734,NA,Chevy Chase Theater,DISTRICT OF COLUMBIA,District of Columbia,Washington,5612 Connecticut Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/117692029,FALSE,FALSE,TRUE,FALSE,FALSE,7/18/96,NA,Avalon Theater,NA,96000734
94001515,NA,Equitable Co-operative Building Association,DISTRICT OF COLUMBIA,District of Columbia,Washington,"915 F St., NW.",Listed,Multiple,FALSE,0.9,ARCHITECTURE; COMMERCE,BUILDING,https://catalog.archives.gov/id/117691577,FALSE,FALSE,TRUE,FALSE,FALSE,12/29/94,NA,NA,NA,94001515
66000034,NA,Ford's Theatre National Historic Site,DISTRICT OF COLUMBIA,District of Columbia,Washington,"10th St., NW., between E and F Sts.",Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/117692142,FALSE,TRUE,FALSE,FALSE,FALSE,10/15/66,NA,Ford's Theatre and the Petersen House where Lincoln Died,Ford's Theatre,66000034
74002162,NA,Howard Theatre,DISTRICT OF COLUMBIA,District of Columbia,Washington,"620 T St., NW.",Listed,Single,FALSE,0.3,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/117692227,FALSE,TRUE,FALSE,TRUE,FALSE,2/15/74,NA,NA,NA,74002162
93001129,NA,Lincoln Theatre,DISTRICT OF COLUMBIA,District of Columbia,Washington,1215 U St. NW,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; BLACK; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/117692273,FALSE,FALSE,TRUE,FALSE,FALSE,10/27/93,NA,NA,NA,93001129
90001548,NA,Lisner Auditorium,DISTRICT OF COLUMBIA,District of Columbia,Washington,"730 21st St., NW.",Listed,Single,FALSE,0.4,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/117692279,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/90,NA,George Washington University Auditorium,NA,90001548
07000592,NA,Newton Theater,DISTRICT OF COLUMBIA,District of Columbia,Washington,3601-3611 12th St. NE,Listed,Single,FALSE,0.4,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/117692373,FALSE,FALSE,FALSE,TRUE,FALSE,6/27/07,NA,NA,NA,07000592
04000117,NA,Plymouth Theater,DISTRICT OF COLUMBIA,District of Columbia,Washington,"1365 H St., NE",Listed,Single,FALSE,0.9,ARCHITECTURE; TRANSPORTATION; BLACK; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/117692419,FALSE,FALSE,TRUE,FALSE,FALSE,3/3/04,NA,Mott Motors; H Street Playhouse,NA,04000117
